"fecha_deposito","numero_expediente","importe_aprobado","nombre_hospital","codigo_refes","id_provincia","provincia"
"2018-01-24","28217/2017",2222,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28218/2017",7869,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28219/2017",670,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28224/2017",86423.84,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28225/2017",4254,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28226/2017",22259.5,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28227/2017",340,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28229/2017",528,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28230/2017",21271,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28231/2017",462,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28232/2017",58242,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28234/2017",974,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28235/2017",1281,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28237/2017",8691,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28239/2017",345322.37,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","28248/2017",79,"CENTRO DE SALUD CARLOS MENEM (hijo)",5.00625e+13,6,"BUENOS AIRES"
"2018-01-24","31135/2017",1730,"HOSPITAL MUNICIPAL DE TRAUMA Y EMERGENCIAS DR. FEDERICO ALBERTO ABETE",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","31280/2017",349,"CENTRO MUNICIPAL DE ALTA COMPLEJIDAD DRA. MARIA DE LOS ANGELES MOLINS",5.00652e+13,6,"BUENOS AIRES"
"2018-01-24","32229/2017",198,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-24","32267/2017",16028,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-24","32268/2017",4592,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-24","32269/2017",348,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-24","32270/2017",9319.16,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-24","32271/2017",690,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-24","32273/2017",4308,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-24","32581/2017",41106,"INSTITUTO NACIONAL DE REHABILITACION PSICOFISICA DEL SUR",1.40636e+13,6,"BUENOS AIRES"
"2018-01-24","32591/2017",5765,"INSTITUTO NACIONAL DE REHABILITACION PSICOFISICA DEL SUR",1.40636e+13,6,"BUENOS AIRES"
"2018-01-24","32706/2017",396,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32707/2017",1896,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32708/2017",6242,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32709/2017",10471,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32710/2017",18046,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32711/2017",2736,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32712/2017",12065,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32713/2017",1792,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32715/2017",5101,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32716/2017",4636,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32717/2017",2358,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","32718/2017",3076,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-01-24","33477/2017",1284,"HOSPITAL INTERZONAL ESPECIALIZADO MATERNO INFANTIL DR. VICTORIO TETAMANTI",1.20636e+13,6,"BUENOS AIRES"
"2018-01-24","33596/2017",10629,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-24","33597/2017",3471,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-24","34108/2017",93178.94,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-24","34109/2017",7000,"HOSPITAL ZONAL GENERAL DE AGUDOS MI PUEBLO",1.00627e+13,6,"BUENOS AIRES"
"2018-01-24","34116/2017",126324,"HOSPITAL SUBZONAL SAN PEDRO",1.00677e+13,6,"BUENOS AIRES"
"2018-01-24","34530/2017",7555,"HOSPITAL ESPECIALIZADO MATERNO INFANTIL ANA GOITIA",1.20604e+13,6,"BUENOS AIRES"
"2018-01-24","35848/2016",2059,"HOSPITAL INTERZONAL ESPECIALIZADO DE AGUDOS Y CRONICOS SAN JUAN DE DIOS",1.00644e+13,6,"BUENOS AIRES"
"2018-01-24","37732/2016",498,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-24","40889/2016",103186,"CENTRO DE SALUD TRONCOS DEL TALAR",5.00681e+13,6,"BUENOS AIRES"
"2018-01-24","41185/2016",208662.98,"HOSPITAL INTERZONAL ESPECIALIZADO MATERNO INFANTIL DR. VICTORIO TETAMANTI",1.20636e+13,6,"BUENOS AIRES"
"2018-01-24","41440/2016",13674.86,"INSTITUTO NACIONAL DE REHABILITACION PSICOFISICA DEL SUR",1.40636e+13,6,"BUENOS AIRES"
"2018-01-24","41792/2016",49228,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-01-24","41931/2016",198,"HOSPITAL SUBZONAL DR. ENRIQUE ERILL",1.00625e+13,6,"BUENOS AIRES"
"2018-01-24","42561/2016",3792,"HOSPITAL MATERNO INFANTIL DR. CARLOS GIANNANTONIO",1.20676e+13,6,"BUENOS AIRES"
"2018-01-24","42880/2016",3792,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-24","47724/2016",1785,"HOSPITAL ZONAL GENERAL DE AGUDOS GENERAL MANUEL BELGRANO",1.00637e+13,6,"BUENOS AIRES"
"2018-01-24","48268/2016",66,"HOSPITAL INTERZONAL ESPECIALIZADO MATERNO INFANTIL DR. VICTORIO TETAMANTI",1.20636e+13,6,"BUENOS AIRES"
"2018-01-24","6351/2017",65568.81,"HOSPITAL GOBERNADOR DOMINGO MERCANTE",1.00641e+13,6,"BUENOS AIRES"
"2018-01-24","9426/2017",204110.6,"HOSPITAL MARIANO Y LUCIANO DE LA VEGA",1.00656e+13,6,"BUENOS AIRES"
"2018-01-31","10238/2017",134999.26,"HOSPITAL MARIANO Y LUCIANO DE LA VEGA",1.00656e+13,6,"BUENOS AIRES"
"2018-01-31","16535/2017",3642,"CENTRO  DR.I. PIAGGI",5.00675e+13,6,"BUENOS AIRES"
"2018-01-31","21941/2017",121509,"CENTRO MEDICO MUNICIPAL",5.00675e+13,6,"BUENOS AIRES"
"2018-01-31","26688/2016",676,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-31","26690/2016",7052.5,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-31","26921/2017",885748.15,"HOSPITAL MUNICIPAL DE TIGRE",1.00681e+13,6,"BUENOS AIRES"
"2018-01-31","30228/2017",4384,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-31","30230/2017",349,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-31","30233/2017",40475.94,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-31","30235/2017",19007,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-31","30775/2017",858527.96,"HOSPITAL MUNICIPAL DE DIAGNOSTICO",5.00681e+13,6,"BUENOS AIRES"
"2018-01-31","30837/2017",71855,"CENTRO DE SALUD RICARDO ROJAS",5.00681e+13,6,"BUENOS AIRES"
"2018-01-31","31000/2017",66,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31001/2017",66,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31003/2017",208,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31004/2017",208,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31005/2017",1566,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31006/2017",110,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31458/2017",9059,"HTAL. MUNICIPAL VTE. LOPEZ DR. BERNARDO A. HOUSSAY",1.00686e+13,6,"BUENOS AIRES"
"2018-01-31","31464/2017",9846,"HTAL. MUNICIPAL VTE. LOPEZ DR. BERNARDO A. HOUSSAY",1.00686e+13,6,"BUENOS AIRES"
"2018-01-31","31465/2017",1233,"HTAL. MUNICIPAL VTE. LOPEZ DR. BERNARDO A. HOUSSAY",1.00686e+13,6,"BUENOS AIRES"
"2018-01-31","31467/2017",7050,"HTAL. MUNICIPAL VTE. LOPEZ DR. BERNARDO A. HOUSSAY",1.00686e+13,6,"BUENOS AIRES"
"2018-01-31","31542/2017",136,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31546/2017",102,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31547/2017",396,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31548/2017",110,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31549/2017",66,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31550/2017",416,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31551/2017",264,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31552/2017",1970,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","31553/2017",1782,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. FIORITO",1.00604e+13,6,"BUENOS AIRES"
"2018-01-31","32274/2017",39042,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-31","32276/2017",14283,"HOSPITAL MUNICIPAL DE COLON",1.00618e+13,6,"BUENOS AIRES"
"2018-01-31","32577/2017",2158,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-01-31","32578/2017",46394.2,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-01-31","32597/2017",1044,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-01-31","32598/2017",1393,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-01-31","32599/2017",19451.62,"HOSPITAL INTERZONAL GENERAL DE AGUDOS GENERAL SAN MARTIN",1.00644e+13,6,"BUENOS AIRES"
"2018-01-31","32610/2017",472,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32611/2017",6624.69,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32612/2017",2966,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32613/2017",1481,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32614/2017",2278,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32615/2017",1796,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32616/2017",2397,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32620/2017",3668,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32624/2017",11319.07,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32637/2017",7859.68,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32638/2017",4734,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32640/2017",3510,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32641/2017",4595,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32642/2017",1522,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32649/2017",2944,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32651/2017",2964,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32652/2017",1119.33,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","32656/2017",26550.97,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33270/2017",6167,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33500/2017",1188,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33501/2017",5526,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33502/2017",38733,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33593/2017",31937.32,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33599/2017",6027,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33600/2017",6027,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33601/2017",3586,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33602/2017",2895,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33603/2017",20006,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","33630/2017",14544,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33631/2017",22951.3,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33634/2017",2925,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33635/2017",3684,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33636/2017",9230,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33637/2017",209653.74,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33638/2017",12204.73,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
"2018-01-31","33669/2017",216,"CENTRO ODONTOLOGICO MUNICIPAL DR. NICOLAS V. GOÑI (ESCOBAR)",5.00625e+13,6,"BUENOS AIRES"
"2018-01-31","33671/2017",308,"CENTRO ODONTOLOGICO MUNICIPAL DR. NICOLAS V. GOÑI (ESCOBAR)",5.00625e+13,6,"BUENOS AIRES"
"2018-01-31","33672/2017",512,"CENTRO ODONTOLOGICO MUNICIPAL DR. NICOLAS V. GOÑI (ESCOBAR)",5.00625e+13,6,"BUENOS AIRES"
"2018-01-31","33738/2017",462,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33739/2017",340,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33741/2017",1896,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33742/2017",1727,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33743/2017",3792,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33746/2017",3792,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33748/2017",4962,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33749/2017",396,"HOSPITAL INTERZONAL GENERAL DE AGUDOS DR. DIEGO PAROISSIEN",1.00643e+13,6,"BUENOS AIRES"
"2018-01-31","33872/2017",208,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34234/2017",274,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34237/2017",690,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34255/2017",472,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34256/2017",1339,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34259/2017",2860,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34260/2017",756,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34263/2017",450,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34270/2017",3374,"HOSPITAL MUNICIPAL CIUDAD DE BOULOGNE",1.00676e+13,6,"BUENOS AIRES"
"2018-01-31","34594/2017",396,"HOSPITAL ZONAL GENERAL DE AGUDOS EURNEKIAN(EX MADRE TERESA DE CALCUTA)",1.00627e+13,6,"BUENOS AIRES"
"2018-01-31","34595/2017",396,"HOSPITAL ZONAL GENERAL DE AGUDOS EURNEKIAN(EX MADRE TERESA DE CALCUTA)",1.00627e+13,6,"BUENOS AIRES"
"2018-01-31","34597/2017",415,"HOSPITAL ZONAL GENERAL DE AGUDOS EURNEKIAN(EX MADRE TERESA DE CALCUTA)",1.00627e+13,6,"BUENOS AIRES"
"2018-01-31","34598/2017",396,"HOSPITAL ZONAL GENERAL DE AGUDOS EURNEKIAN(EX MADRE TERESA DE CALCUTA)",1.00627e+13,6,"BUENOS AIRES"
"2018-01-31","34599/2017",3792,"HOSPITAL ZONAL GENERAL DE AGUDOS EURNEKIAN(EX MADRE TERESA DE CALCUTA)",1.00627e+13,6,"BUENOS AIRES"
"2018-01-31","3960/2016",106751.05,"HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS",1.00657e+13,6,"BUENOS AIRES"
"2018-01-31","472/2017",252,"CENTRO  CRISOL",5.00675e+13,6,"BUENOS AIRES"
"2018-01-31","483/2017",287,"CENTRO  ISIDORO GALVEZ",5.00675e+13,6,"BUENOS AIRES"
"2018-01-31","487/2017",413,"CENTRO N 27 DE SAN FERNANDO.",5.00675e+13,6,"BUENOS AIRES"
"2018-01-31","48874/2016",33480,"HOSPITAL MUNICIPAL DE TIGRE",1.00681e+13,6,"BUENOS AIRES"
"2018-01-31","491/2017",1930,"CENTRO  DR.BERTRES .",5.00675e+13,6,"BUENOS AIRES"
"2018-01-31","495/2017",1784,"CENTRO  ISIDORO GALVEZ",5.00675e+13,6,"BUENOS AIRES"
"2018-01-31","60315/2016",6852,"CTRO.DE MED.FISICA Y REHAB.CEMEFIR",,6,"BUENOS AIRES"
"2018-02-05","2503/2017",3333,"HOSPITAL ZONAL GENERAL DE AGUDOS DR. ALBERTO BALESTRINI",1.20643e+13,6,"BUENOS AIRES"
"2018-02-05","2505/2017",7000,"HOSPITAL ZONAL GENERAL DE AGUDOS DR. ALBERTO BALESTRINI",1.20643e+13,6,"BUENOS AIRES"
"2018-02-05","25885/2017",25874,"HOSPITAL ZONAL GENERAL DE AGUDOS DESCENTRALIZADO VIRGEN DEL CARMEN",1.00688e+13,6,"BUENOS AIRES"
"2018-02-05","26313/2017",43080,"CENTRO DE SALUD BENAVIDEZ",5.00681e+13,6,"BUENOS AIRES"
"2018-02-05","27649/2017",26746,"HOSPITAL ZONAL GENERAL DE AGUDOS ""SIMPLEMENTE EVITA""",1.00643e+13,6,"BUENOS AIRES"
"2018-02-05","27755/2017",396,"HOSPITAL ZONAL GENERAL DE AGUDOS PETRONA V. DE CORDERO",1.00675e+13,6,"BUENOS AIRES"
"2018-02-05","27972/2017",406,"CENTRO DE ALTA COMPLEJIDAD CARDIOVASCULAR  J D. PERON (EX DR. FAVALORO)",1.40652e+13,6,"BUENOS AIRES"
"2018-02-05","28368/2016",6259,"HOSPITAL INTERZONAL GENERAL DE AGUDOS SAN JOSE",1.00662e+13,6,"BUENOS AIRES"
"2018-02-05","30180/2017",274,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30214/2017",1234,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30215/2017",349,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30216/2017",670,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30217/2017",482,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30218/2017",1302,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30219/2017",614,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30220/2017",888,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","30221/2017",6918,"HOSPITAL MUNICIPAL DE SAN ISIDRO",1.00676e+13,6,"BUENOS AIRES"
"2018-02-05","32135/2017",3458,"HOSPITAL JOSE MARIA GOMENDIO",1.00667e+13,6,"BUENOS AIRES"
"2018-02-05","32144/2017",548,"HOSPITAL JOSE MARIA GOMENDIO",1.00667e+13,6,"BUENOS AIRES"
"2018-02-05","32650/2017",1664,"HOSPITAL MUNICIPAL RAMON SANTAMARINA",1.00679e+13,6,"BUENOS AIRES"
